"GEO_ID","NAME","B19013_001E","B19013_001EA","B19013_001M","B19013_001MA",
"860Z200US51244","ZCTA5 51244","71786","null","18885","null",
"860Z200US51245","ZCTA5 51245","60917","null","10848","null",
"860Z200US51246","ZCTA5 51246","70037","null","8681","null",
"860Z200US51247","ZCTA5 51247","68281","null","18436","null",
"860Z200US51248","ZCTA5 51248","58750","null","10914","null",
"860Z200US51249","ZCTA5 51249","65580","null","6100","null",
"860Z200US51250","ZCTA5 51250","83965","null","8628","null",
"860Z200US51301","ZCTA5 51301","48342","null","7826","null",
"860Z200US51331","ZCTA5 51331","71250","null","15994","null",
"860Z200US51333","ZCTA5 51333","80208","null","15615","null",
"860Z200US51334","ZCTA5 51334","58588","null","5627","null",
"860Z200US51338","ZCTA5 51338","54167","null","12818","null",
"860Z200US51340","ZCTA5 51340","75833","null","18523","null",
"860Z200US51341","ZCTA5 51341","-","-","**","**",
"860Z200US51342","ZCTA5 51342","66625","null","13908","null",
"860Z200US51343","ZCTA5 51343","99464","null","20173","null",
"860Z200US51345","ZCTA5 51345","55000","null","26849","null",
"860Z200US51346","ZCTA5 51346","49583","null","8708","null",
"860Z200US51347","ZCTA5 51347","70809","null","7868","null",
"860Z200US51350","ZCTA5 51350","57885","null","8828","null",
"860Z200US51351","ZCTA5 51351","62381","null","7804","null",
"860Z200US51354","ZCTA5 51354","67014","null","6976","null",
"860Z200US51355","ZCTA5 51355","58125","null","12013","null",
"860Z200US51357","ZCTA5 51357","58125","null","9689","null",
"860Z200US51358","ZCTA5 51358","64643","null","3206","null",
"860Z200US51360","ZCTA5 51360","65529","null","4712","null",
"860Z200US51363","ZCTA5 51363","52708","null","18829","null",
"860Z200US51364","ZCTA5 51364","55677","null","16381","null",
"860Z200US51365","ZCTA5 51365","60536","null","18552","null",
"860Z200US51366","ZCTA5 51366","62813","null","39364","null",
"860Z200US51401","ZCTA5 51401","60327","null","9921","null",
"860Z200US51430","ZCTA5 51430","63438","null","9857","null",
"860Z200US51431","ZCTA5 51431","46992","null","6083","null",
"860Z200US51432","ZCTA5 51432","59583","null","25549","null",
"860Z200US51433","ZCTA5 51433","48958","null","11446","null",
"860Z200US51436","ZCTA5 51436","51691","null","12109","null",
"860Z200US51439","ZCTA5 51439","53864","null","4320","null",
"860Z200US51440","ZCTA5 51440","57500","null","38178","null",
"860Z200US51441","ZCTA5 51441","41750","null","20877","null",
"860Z200US51442","ZCTA5 51442","52626","null","12689","null",
"860Z200US51443","ZCTA5 51443","72632","null","12062","null",
"860Z200US51444","ZCTA5 51444","58542","null","13630","null",
"860Z200US51445","ZCTA5 51445","60688","null","9912","null",
"860Z200US51446","ZCTA5 51446","81250","null","16693","null",
"860Z200US51447","ZCTA5 51447","100500","null","19131","null",
"860Z200US51448","ZCTA5 51448","47250","null","16975","null",
"860Z200US51449","ZCTA5 51449","60938","null","9331","null",
"860Z200US51450","ZCTA5 51450","70375","null","9186","null",
"860Z200US51451","ZCTA5 51451","40625","null","24618","null",
"860Z200US51452","ZCTA5 51452","58750","null","18210","null",
"860Z200US51453","ZCTA5 51453","52750","null","18015","null",
"860Z200US51454","ZCTA5 51454","79688","null","12408","null",
"860Z200US51455","ZCTA5 51455","67454","null","6048","null",
"860Z200US51458","ZCTA5 51458","62900","null","4411","null",
"860Z200US51459","ZCTA5 51459","72188","null","20946","null",
"860Z200US51460","ZCTA5 51460","31250","null","14997","null",
"860Z200US51461","ZCTA5 51461","66406","null","5597","null",
"860Z200US51462","ZCTA5 51462","59583","null","11382","null",
"860Z200US51463","ZCTA5 51463","60714","null","10177","null",
"860Z200US51465","ZCTA5 51465","58625","null","6126","null",
"860Z200US51466","ZCTA5 51466","68929","null","20185","null",
"860Z200US51467","ZCTA5 51467","56979","null","16801","null",
"860Z200US51501","ZCTA5 51501","53238","null","3444","null",
"860Z200US51503","ZCTA5 51503","70741","null","3879","null",
"860Z200US51510","ZCTA5 51510","58750","null","18327","null",
"860Z200US51520","ZCTA5 51520","53750","null","1073","null",
"860Z200US51521","ZCTA5 51521","61114","null","4761","null",
"860Z200US51523","ZCTA5 51523","73750","null","13699","null",
"860Z200US51525","ZCTA5 51525","67986","null","12068","null",
"860Z200US51526","ZCTA5 51526","85238","null","19493","null",
"860Z200US51527","ZCTA5 51527","69688","null","31126","null",
"860Z200US51528","ZCTA5 51528","56500","null","17124","null",
"860Z200US51529","ZCTA5 51529","52813","null","7500","null",
"860Z200US51530","ZCTA5 51530","40250","null","15208","null",
"860Z200US51531","ZCTA5 51531","57143","null","11462","null",
"860Z200US51532","ZCTA5 51532","58398","null","3304","null",
"860Z200US51533","ZCTA5 51533","64091","null","9650","null",
"860Z200US51534","ZCTA5 51534","79627","null","7858","null",
"860Z200US51535","ZCTA5 51535","72833","null","11171","null",
"860Z200US51536","ZCTA5 51536","64167","null","22432","null",
"860Z200US51537","ZCTA5 51537","57132","null","12982","null",
"860Z200US51540","ZCTA5 51540","58750","null","49312","null",
"860Z200US51541","ZCTA5 51541","54375","null","16192","null",
"860Z200US51542","ZCTA5 51542","106750","null","25236","null",
"860Z200US51543","ZCTA5 51543","48750","null","10768","null",
"860Z200US51544","ZCTA5 51544","38750","null","23420","null",
"860Z200US51545","ZCTA5 51545","37250","null","20919","null",
"860Z200US51546","ZCTA5 51546","74906","null","12327","null",
"860Z200US51548","ZCTA5 51548","88162","null","17490","null",
"860Z200US51549","ZCTA5 51549","69792","null","58181","null",
"860Z200US51550","ZCTA5 51550","57917","null","21041","null",
"860Z200US51551","ZCTA5 51551","74850","null","14710","null",
"860Z200US51552","ZCTA5 51552","56563","null","34048","null",
"860Z200US51553","ZCTA5 51553","76875","null","19522","null",
"860Z200US51554","ZCTA5 51554","106591","null","55123","null",
"860Z200US51555","ZCTA5 51555","70944","null","4861","null",
"860Z200US51556","ZCTA5 51556","77750","null","17585","null",
"860Z200US51557","ZCTA5 51557","67313","null","8507","null",
"860Z200US51558","ZCTA5 51558","71250","null","22616","null",
"860Z200US51559","ZCTA5 51559","75833","null","7749","null",
"860Z200US51560","ZCTA5 51560","66111","null","7805","null",
"860Z200US51561","ZCTA5 51561","69276","null","13608","null",
"860Z200US51562","ZCTA5 51562","73958","null","47651","null",
"860Z200US51563","ZCTA5 51563","58468","null","5704","null",
"860Z200US51564","ZCTA5 51564","56188","null","7713","null",
"860Z200US51565","ZCTA5 51565","88212","null","6948","null",
"860Z200US51566","ZCTA5 51566","53470","null","6717","null",
"860Z200US51570","ZCTA5 51570","60750","null","12216","null",
"860Z200US51571","ZCTA5 51571","83900","null","3050","null",
"860Z200US51572","ZCTA5 51572","63487","null","7573","null",
"860Z200US51573","ZCTA5 51573","83393","null","6724","null",
"860Z200US51575","ZCTA5 51575","93571","null","15447","null",
"860Z200US51576","ZCTA5 51576","96563","null","17791","null",
"860Z200US51577","ZCTA5 51577","53393","null","13614","null",
"860Z200US51578","ZCTA5 51578","81667","null","47631","null",
"860Z200US51579","ZCTA5 51579","68235","null","5538","null",
"860Z200US51601","ZCTA5 51601","47316","null","10423","null",
"860Z200US51630","ZCTA5 51630","78750","null","13838","null",
"860Z200US51631","ZCTA5 51631","43472","null","10357","null",
"860Z200US51632","ZCTA5 51632","53333","null","4587","null",
"860Z200US51636","ZCTA5 51636","57344","null","19672","null",
"860Z200US51637","ZCTA5 51637","-","-","**","**",
"860Z200US51638","ZCTA5 51638","50375","null","6752","null",
"860Z200US51639","ZCTA5 51639","76071","null","11160","null",
"860Z200US51640","ZCTA5 51640","53571","null","3702","null",
"860Z200US51645","ZCTA5 51645","93500","null","50498","null",
"860Z200US51646","ZCTA5 51646","66250","null","23856","null",
"860Z200US51647","ZCTA5 51647","19459","null","18115","null",
"860Z200US51648","ZCTA5 51648","100197","null","41486","null",
"860Z200US51649","ZCTA5 51649","83333","null","22434","null",
"860Z200US51650","ZCTA5 51650","49063","null","10671","null",
"860Z200US51651","ZCTA5 51651","48929","null","12379","null",
"860Z200US51652","ZCTA5 51652","66250","null","10636","null",
"860Z200US51653","ZCTA5 51653","72768","null","12816","null",
"860Z200US51654","ZCTA5 51654","66111","null","29345","null",
"860Z200US51656","ZCTA5 51656","43125","null","11887","null",
"860Z200US52001","ZCTA5 52001","54561","null","3616","null",
"860Z200US52002","ZCTA5 52002","78422","null","6082","null",
"860Z200US52003","ZCTA5 52003","85572","null","5971","null",
"860Z200US52030","ZCTA5 52030","56620","null","6344","null",
"860Z200US52031","ZCTA5 52031","72762","null","7603","null",
"860Z200US52032","ZCTA5 52032","74224","null","22957","null",
"860Z200US52033","ZCTA5 52033","77328","null","8570","null",
"860Z200US52035","ZCTA5 52035","52404","null","17737","null",
"860Z200US52036","ZCTA5 52036","64375","null","21196","null",
"860Z200US52037","ZCTA5 52037","67159","null","9326","null",
"860Z200US52038","ZCTA5 52038","67188","null","51696","null",
"860Z200US52039","ZCTA5 52039","97557","null","19526","null",
"860Z200US52040","ZCTA5 52040","66344","null","5420","null",
"860Z200US52041","ZCTA5 52041","77396","null","9240","null",
"860Z200US52042","ZCTA5 52042","64310","null","12532","null",
"860Z200US52043","ZCTA5 52043","57550","null","9101","null",
"860Z200US52044","ZCTA5 52044","66836","null","22524","null",
"860Z200US52045","ZCTA5 52045","69375","null","18588","null",
"860Z200US52046","ZCTA5 52046","81597","null","9917","null",
"860Z200US52047","ZCTA5 52047","52857","null","14037","null",
"860Z200US52048","ZCTA5 52048","48906","null","13979","null",
"860Z200US52049","ZCTA5 52049","73807","null","9768","null",
"860Z200US52050","ZCTA5 52050","71250","null","19276","null",
"860Z200US52052","ZCTA5 52052","52250","null","7019","null",
"860Z200US52053","ZCTA5 52053","92000","null","26730","null",
"860Z200US52054","ZCTA5 52054","95417","null","22425","null",
"860Z200US52056","ZCTA5 52056","73438","null","8396","null",
"860Z200US52057","ZCTA5 52057","66653","null","6166","null",
"860Z200US52060","ZCTA5 52060","57589","null","13515","null",
"860Z200US52064","ZCTA5 52064","66250","null","21780","null",
"860Z200US52065","ZCTA5 52065","75125","null","16639","null",
"860Z200US52066","ZCTA5 52066","44286","null","15084","null",
"860Z200US52068","ZCTA5 52068","107920","null","7467","null",
"860Z200US52069","ZCTA5 52069","74500","null","11318","null",
"860Z200US52070","ZCTA5 52070","58875","null","16263","null",
"860Z200US52071","ZCTA5 52071","36838","null","9189","null",
"860Z200US52072","ZCTA5 52072","74417","null","14313","null",
"860Z200US52073","ZCTA5 52073","80724","null","12771","null",
"860Z200US52074","ZCTA5 52074","91118","null","22910","null",
"860Z200US52075","ZCTA5 52075","73750","null","37681","null",
"860Z200US52076","ZCTA5 52076","62813","null","12282","null",
"860Z200US52077","ZCTA5 52077","60000","null","34574","null",
"860Z200US52078","ZCTA5 52078","75417","null","9871","null",
"860Z200US52079","ZCTA5 52079","59013","null","23494","null",
"860Z200US52101","ZCTA5 52101","61270","null","7185","null",
"860Z200US52132","ZCTA5 52132","72237","null","19032","null",
"860Z200US52133","ZCTA5 52133","59525","null","6128","null",
"860Z200US52134","ZCTA5 52134","66250","null","7368","null",
"860Z200US52135","ZCTA5 52135","67411","null","6236","null",
"860Z200US52136","ZCTA5 52136","59223","null","8161","null",
"860Z200US52140","ZCTA5 52140","-","-","**","**",
"860Z200US52141","ZCTA5 52141","58229","null","8247","null",
"860Z200US52142","ZCTA5 52142","41179","null","4114","null",
"860Z200US52144","ZCTA5 52144","74674","null","8400","null",
"860Z200US52146","ZCTA5 52146","51774","null","12805","null",
"860Z200US52147","ZCTA5 52147","60938","null","5037","null",
"860Z200US52151","ZCTA5 52151","49808","null","9602","null",
"860Z200US52154","ZCTA5 52154","67639","null","20035","null",
"860Z200US52155","ZCTA5 52155","61736","null","6624","null",
"860Z200US52156","ZCTA5 52156","84583","null","22564","null",
"860Z200US52157","ZCTA5 52157","45833","null","9820","null",
"860Z200US52158","ZCTA5 52158","37875","null","14878","null",
"860Z200US52159","ZCTA5 52159","64803","null","12085","null",
"860Z200US52160","ZCTA5 52160","73324","null","9788","null",
"860Z200US52161","ZCTA5 52161","67283","null","5865","null",
"860Z200US52162","ZCTA5 52162","56719","null","10868","null",
"860Z200US52163","ZCTA5 52163","52321","null","14808","null",
"860Z200US52164","ZCTA5 52164","59583","null","29503","null",
"860Z200US52165","ZCTA5 52165","71806","null","19573","null",
"860Z200US52166","ZCTA5 52166","52188","null","24857","null",
"860Z200US52168","ZCTA5 52168","35625","null","15432","null",
"860Z200US52169","ZCTA5 52169","59167","null","15149","null",
"860Z200US52170","ZCTA5 52170","59074","null","7682","null",
"860Z200US52171","ZCTA5 52171","64735","null","21379","null",
"860Z200US52172","ZCTA5 52172","61418","null","4944","null",
"860Z200US52175","ZCTA5 52175","55107","null","9721","null",
"860Z200US52201","ZCTA5 52201","87474","null","16985","null",
"860Z200US52202","ZCTA5 52202","89167","null","18289","null",
"860Z200US52203","ZCTA5 52203","88239","null","34137","null",
"860Z200US52205","ZCTA5 52205","63013","null","6321","null",
"860Z200US52206","ZCTA5 52206","99107","null","10183","null",
"860Z200US52207","ZCTA5 52207","43125","null","32120","null",
"860Z200US52208","ZCTA5 52208","61563","null","6455","null",
"860Z200US52209","ZCTA5 52209","70956","null","8604","null",
"860Z200US52210","ZCTA5 52210","61029","null","4124","null",
"860Z200US52211","ZCTA5 52211","58792","null","9286","null",
"860Z200US52212","ZCTA5 52212","73304","null","17027","null",
"860Z200US52213","ZCTA5 52213","77813","null","20184","null",
"860Z200US52214","ZCTA5 52214","76411","null","7579","null",
"860Z200US52215","ZCTA5 52215","65750","null","37684","null",
"860Z200US52216","ZCTA5 52216","60714","null","10891","null",
"860Z200US52217","ZCTA5 52217","55179","null","35891","null",
"860Z200US52218","ZCTA5 52218","83346","null","8884","null",
"860Z200US52219","ZCTA5 52219","61250","null","44811","null",
"860Z200US52220","ZCTA5 52220","52188","null","9338","null",
"860Z200US52221","ZCTA5 52221","75000","null","14415","null",
"860Z200US52222","ZCTA5 52222","54904","null","7658","null",
"860Z200US52223","ZCTA5 52223","74196","null","14183","null",
"860Z200US52224","ZCTA5 52224","71042","null","12158","null",
"860Z200US52225","ZCTA5 52225","58352","null","6323","null",
"860Z200US52227","ZCTA5 52227","100278","null","16633","null",
"860Z200US52228","ZCTA5 52228","110240","null","17876","null",
"860Z200US52229","ZCTA5 52229","78229","null","7921","null",
"860Z200US52231","ZCTA5 52231","64375","null","28174","null",
"860Z200US52232","ZCTA5 52232","74167","null","18245","null",
"860Z200US52233","ZCTA5 52233","57889","null","6830","null",
"860Z200US52235","ZCTA5 52235","70469","null","12766","null",
"860Z200US52236","ZCTA5 52236","71842","null","13773","null",
"860Z200US52237","ZCTA5 52237","76434","null","8533","null",
"860Z200US52240","ZCTA5 52240","52256","null","3466","null",
"860Z200US52241","ZCTA5 52241","67474","null","10218","null",
"860Z200US52242","ZCTA5 52242","-","-","**","**",
"860Z200US52245","ZCTA5 52245","69381","null","7342","null",
"860Z200US52246","ZCTA5 52246","48507","null","4418","null",
"860Z200US52247","ZCTA5 52247","66515","null","8711","null",
"860Z200US52248","ZCTA5 52248","69542","null","10646","null",
"860Z200US52249","ZCTA5 52249","77292","null","8963","null",
"860Z200US52251","ZCTA5 52251","77321","null","2879","null",
"860Z200US52252","ZCTA5 52252","100357","null","87018","null",
"860Z200US52253","ZCTA5 52253","81500","null","14150","null",
"860Z200US52254","ZCTA5 52254","45515","null","8245","null",
"860Z200US52255","ZCTA5 52255","62054","null","13318","null",
"860Z200US52257","ZCTA5 52257","92656","null","53065","null",
"860Z200US52301","ZCTA5 52301","62188","null","4060","null",
"860Z200US52302","ZCTA5 52302","76325","null","5396","null",
"860Z200US52305","ZCTA5 52305","81314","null","9493","null",
"860Z200US52306","ZCTA5 52306","67708","null","17520","null",
"860Z200US52307","ZCTA5 52307","38906","null","21037","null",
"860Z200US52308","ZCTA5 52308","69167","null","18781","null",
"860Z200US52309","ZCTA5 52309","75938","null","27096","null",
"860Z200US52310","ZCTA5 52310","61494","null","7314","null",
"860Z200US52312","ZCTA5 52312","32292","null","18868","null",
